Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(usd),Score
130,3,1,1,1,Yousef Abad,6000000000.0,200000.0,3
128,3,1,1,0,Niavaran,8500000000.0,283333.33,2
150,2,1,1,1,Zaferanieh,15000000000.0,500000.0,3
135,3,1,1,1,Yousef Abad,10000000000.0,333333.33,3
113,2,1,1,1,Niavaran,9000000000.0,300000.0,3
100,2,1,1,1,Aqdasieh,7000000000.0,233333.33,3
66,2,1,1,0,Punak,2650000000.0,88333.33,2
200,3,1,1,1,Niavaran,29000000000.0,966666.67,3
170,3,1,1,1,Niavaran,22100000000.0,736666.67,3
100,2,1,1,1,Gheitarieh,8300000000.0,276666.67,3
200,3,1,1,1,Niavaran,14000000000.0,466666.67,3
70,2,1,1,0,Punak,2680000000.0,89333.33,2
73,2,1,1,0,West Ferdows Boulevard,2200000000.0,73333.33,2
87,2,1,1,1,Darabad,5850000000.0,195000.0,3
120,2,1,1,1,Velenjak,9000000000.0,300000.0,3
171,3,1,1,1,Elahieh,12825000000.0,427500.0,3
66,2,1,1,0,Punak,2460000000.0,82000.0,2
77,2,1,1,1,Aqdasieh,5200000000.0,173333.33,3
105,2,1,1,1,Shahr-e-Ziba,2800000000.0,93333.33,3
94,2,1,1,0,Amirabad,3400000000.0,113333.33,2
65,2,1,1,0,West Ferdows Boulevard,2150000000.0,71666.67,2
79,2,1,1,1,Parand,410000000.0,13666.67,3
68,2,1,1,1,West Ferdows Boulevard,2300000000.0,76666.67,3
86,2,1,1,0,Firoozkooh Kuhsar,750000000.0,25000.0,2
80,2,1,1,1,West Ferdows Boulevard,2700000000.0,90000.0,3
68,2,1,1,0,West Ferdows Boulevard,2300000000.0,76666.67,2
77,2,1,1,1,Northern Janatabad,2680000000.0,89333.33,3
65,2,1,1,0,West Ferdows Boulevard,2200000000.0,73333.33,2
70,2,1,1,1,Southern Program Organization,2250000000.0,75000.0,3
122,3,1,1,1,Ghoba,6700000000.0,223333.33,3
80,2,1,1,1,Shahryar,850000000.0,28333.33,3
71,2,1,1,1,Salsabil,1750000000.0,58333.33,3
220,4,1,1,0,Shahryar,7500000000.0,250000.0,2
55,2,1,1,1,Salsabil,1349550000.0,44985.0,3
64,2,1,1,0,Salsabil,1100000000.0,36666.67,2
240,4,1,1,0,Andisheh,4300000000.0,143333.33,2
65,2,1,1,0,Qasr-od-Dasht,1280000000.0,42666.67,2
300,3,1,1,0,Golestan,24000000000.0,800000.0,2
100,2,1,1,0,Pardis,2700000000.0,90000.0,2
55,2,1,1,1,Azarbaijan,1000000000.0,33333.33,3
140,3,1,1,1,Farmanieh,9300000000.0,310000.0,3
53,2,1,1,0,Jeyhoon,1100000000.0,36666.67,2
95,2,1,1,1,Niavaran,8900000000.0,296666.67,3
128,3,1,1,1,Pirouzi,4350000000.0,145000.0,3
211,3,1,1,1,Marzdaran,15800000000.0,526666.67,3
65,2,1,1,0,Karoon,1430000000.0,47666.67,2
70,2,1,1,0,Central Janatabad,2100000000.0,70000.0,2
100,2,1,1,1,Niavaran,7500000000.0,250000.0,3
115,2,1,1,1,Zaferanieh,10200000000.0,340000.0,3
160,3,1,1,1,Niavaran,17500000000.0,583333.33,3
107,2,1,1,1,Hekmat,6500000000.0,216666.67,3
82,2,1,0,1,Parand,500000000.0,16666.67,2
135,2,1,1,1,Zaferanieh,18000000000.0,600000.0,3
198,3,1,1,1,Ekhtiarieh,18000000000.0,600000.0,3
85,2,1,1,1,Andisheh,1100000000.0,36666.67,3
92,2,1,1,1,Shams Abad,3250000000.0,108333.33,3
115,2,1,1,1,Zaferanieh,18000000000.0,600000.0,3
137,3,1,1,1,ShahrAra,7200000000.0,240000.0,3
175,3,1,1,1,Farmanieh,22000000000.0,733333.33,3
95,2,1,1,1,Gheitarieh,9800000000.0,326666.67,3
225,3,1,1,1,Farmanieh,38500000000.0,1283333.33,3
270,4,1,1,1,Niavaran,35000000000.0,1166666.67,3
200,3,1,1,1,Niavaran,34000000000.0,1133333.33,3
250,3,1,1,1,Niavaran,34000000000.0,1133333.33,3
91,2,1,1,1,Ostad Moein,2435000000.0,81166.67,3
80,2,1,1,0,Punak,2800000000.0,93333.33,2
90,2,1,1,0,Pirouzi,1700000000.0,56666.67,2
72,2,1,0,1,Parand,385000000.0,12833.33,2
110,2,1,0,0,Amirabad,4000000000.0,133333.33,1
120,2,1,1,1,Ekhtiarieh,9000000000.0,300000.0,3
64,2,1,1,1,Ostad Moein,1790000000.0,59666.67,3
147,3,1,1,1,Saadat Abad,9114000000.0,303800.0,3
140,3,1,1,1,Kamranieh,8100000000.0,270000.0,3
170,3,1,1,1,Heravi,7990000000.0,266333.33,3
109,2,1,1,1,Heravi,7100000000.0,236666.67,3
310,3,1,1,1,Aqdasieh,74400000000.0,2480000.0,3
283,3,1,1,1,Farmanieh,33840000000.0,1128000.0,3
63,2,1,1,1,Ostad Moein,1670000000.0,55666.67,3
77,2,1,1,1,Gholhak,6200000000.0,206666.67,3
59,2,1,1,1,Shahr-e-Ziba,1600000000.0,53333.33,3
66,2,1,1,0,Southern Program Organization,2000000000.0,66666.67,2
80,2,1,1,0,Shahr-e-Ziba,2450000000.0,81666.67,2
92,2,1,1,1,Punak,4000000000.0,133333.33,3
88,2,1,1,1,Shahrake Gharb,5250000000.0,175000.0,3
98,2,1,1,1,Pardis,770000000.0,25666.67,3
75,2,1,1,1,Jeyhoon,1980000000.0,66000.0,3
114,2,1,1,1,Pakdasht,1100000000.0,36666.67,3
80,2,1,1,1,Punak,3000000000.0,100000.0,3
66,2,1,1,1,Punak,2950000000.0,98333.33,3
102,2,1,1,1,Sattarkhan,650000000.0,21666.67,3
72,2,1,1,1,Punak,3200000000.0,106666.67,3
70,2,1,1,1,Zafar,5250000000.0,175000.0,3
115,2,1,1,1,Saadat Abad,6000000000.0,200000.0,3
71,2,1,1,0,Jeyhoon,1780000000.0,59333.33,2
125,2,1,1,1,Shahrake Qods,1375000000.0,45833.33,3
66,2,1,1,0,Narmak,2200000000.0,73333.33,2
75,2,1,1,1,Salsabil,2260000000.0,75333.33,3
57,2,1,1,1,Salsabil,1600000000.0,53333.33,3
110,2,1,1,1,Ekhtiarieh,6500000000.0,216666.67,3
115,3,1,1,1,Islamshahr,1650000000.0,55000.0,3
110,3,1,1,1,Heravi,5850000000.0,195000.0,3
78,2,1,1,1,Jeyhoon,2050000000.0,68333.33,3
80,2,1,1,1,Ekhtiarieh,4400000000.0,146666.67,3
73,2,1,1,0,Andisheh,868000000.0,28933.33,2
95,2,1,1,1,Andisheh,1200000000.0,40000.0,3
63,2,1,1,0,Azarbaijan,1390000000.0,46333.33,2
98,2,1,1,1,Andisheh,1370000000.0,45666.67,3
105,2,1,1,1,Islamshahr,1500000000.0,50000.0,3
125,2,1,1,1,Dezashib,11250000000.0,375000.0,3
105,3,1,1,1,Kahrizak,1155000000.0,38500.0,3
105,2,1,1,1,Kahrizak,1160000000.0,38666.67,3
105,3,1,1,1,Kahrizak,1312000000.0,43733.33,3
70,2,1,1,1,Kahrizak,714000000.0,23800.0,3
82,2,1,1,1,Kahrizak,820000000.0,27333.33,3
105,2,1,1,1,Pardis,760000000.0,25333.33,3
110,2,1,1,1,Gholhak,8800000000.0,293333.33,3
85,2,1,1,1,Kahrizak,850000000.0,28333.33,3
78,2,1,1,0,Punak,3100000000.0,103333.33,2
106,2,1,1,1,Pardis,505000000.0,16833.33,3
95,2,1,1,1,Gheitarieh,5700000000.0,190000.0,3
225,4,1,1,1,Kamranieh,20250000000.0,675000.0,3
72,2,1,1,0,Shahran,2600000000.0,86666.67,2
90,2,1,1,1,Karoon,2000000000.0,66666.67,3
80,2,1,1,1,Punak,3760000000.0,125333.33,3
450,4,1,1,1,Niavaran,25000000000.0,833333.33,3
72,2,1,1,1,Salsabil,1700000000.0,56666.67,3
258,4,1,1,0,Jordan,12000000000.0,400000.0,2
98,2,1,1,1,Salsabil,2630000000.0,87666.67,3
700,3,1,1,0,Damavand,4500000000.0,150000.0,2
104,2,1,1,1,Shahrake Qods,900000000.0,30000.0,3
140,3,1,1,1,Ekhtiarieh,11000000000.0,366666.67,3
96,2,1,1,1,Shahran,3500000000.0,116666.67,3
150,3,1,1,1,Salsabil,4500000000.0,150000.0,3
55,2,1,1,0,Shahran,1870000000.0,62333.33,2
98,2,1,1,1,Pardis,790000000.0,26333.33,3
85,2,1,1,1,Shahrake Qods,670000000.0,22333.33,3
85,2,1,0,1,Elm-o-Sanat,3350000000.0,111666.67,2
97,2,1,1,1,Punak,4700000000.0,156666.67,3
80,2,1,1,1,Hor Square,1874500000.0,62483.33,3
85,2,1,1,1,Hor Square,1957300000.0,65243.33,3
70,2,1,1,1,Hor Square,400000000.0,13333.33,3
100,2,1,1,1,Hor Square,2283900000.0,76130.0,3
90,2,1,1,1,Hor Square,2071150000.0,69038.33,3
250,4,1,1,1,Zaferanieh,18750000000.0,625000.0,3
83,2,1,1,1,Dolatabad,1490000000.0,49666.67,3
90,2,1,1,1,Damavand,605000000.0,20166.67,3
72,2,1,1,1,Razi,1206000000.0,40200.0,3
106,2,1,1,1,Damavand,2360000000.0,78666.67,3
73,2,1,1,1,Parand,385000000.0,12833.33,3
100,2,1,1,1,Razi,1850000000.0,61666.67,3
85,2,1,1,0,Shahrake Qods,640000000.0,21333.33,2
115,2,1,1,1,East Pars,5400000000.0,180000.0,3
127,2,1,1,1,Narmak,4826000000.0,160866.67,3
117,3,1,1,1,Tarasht,4440000000.0,148000.0,3
182,3,1,1,1,Marzdaran,11600000000.0,386666.67,3
160,3,1,1,1,Azarbaijan,3000000000.0,100000.0,3
181,3,1,1,1,Marzdaran,13000000000.0,433333.33,3
163,3,1,1,1,Marzdaran,11100000000.0,370000.0,3
83,2,1,1,0,Damavand,1550000000.0,51666.67,2
142,3,1,1,1,Heravi,6465000000.0,215500.0,3
92,2,1,1,1,Pardis,565000000.0,18833.33,3
100,2,1,0,1,Parand,900000000.0,30000.0,2
85,2,1,1,1,Pardis,650000000.0,21666.67,3
87,2,1,1,1,Pardis,680000000.0,22666.67,3
210,4,1,1,0,Narmak,23000000000.0,766666.67,2
72,2,1,1,1,Razi,411000000.0,13700.0,3
101,2,1,1,1,Feiz Garden,4550000000.0,151666.67,3
117,2,1,1,1,Shahrake Gharb,10600000000.0,353333.33,3
98,2,1,1,1,Pardis,910000000.0,30333.33,3
85,2,1,1,1,Punak,3400000000.0,113333.33,3
62,2,1,1,1,Punak,1750000000.0,58333.33,3
125,3,1,1,0,Parand,1650000000.0,55000.0,2
74,2,1,1,1,Parand,900000000.0,30000.0,3
75,2,1,0,1,Parand,305000000.0,10166.67,2
88,2,1,1,1,Southern Janatabad,3500000000.0,116666.67,3
130,2,1,1,0,Jeyhoon,5200000000.0,173333.33,2
120,2,1,1,1,Majidieh,1620000000.0,54000.0,3
85,2,1,1,1,Central Janatabad,3300000000.0,110000.0,3
150,3,1,1,1,Punak,6800000000.0,226666.67,3
165,3,1,1,1,Gheitarieh,9850000000.0,328333.33,3
240,4,1,1,0,Andisheh,5700000000.0,190000.0,2
76,2,1,1,0,West Ferdows Boulevard,1990000000.0,66333.33,2
120,2,1,1,1,Shahrake Gharb,9800000000.0,326666.67,3
130,2,1,1,0,Jeyhoon,5200000000.0,173333.33,2
73,2,1,0,0,Central Janatabad,2750000000.0,91666.67,1
70,2,1,1,1,East Ferdows Boulevard,2750000000.0,91666.67,3
120,3,1,1,1,Shahr-e-Ziba,4530000000.0,151000.0,3
79,2,1,1,1,Persian Gulf Martyrs Lake,2500000000.0,83333.33,3
90,2,1,1,1,Shahrake Qods,980000000.0,32666.67,3
75,2,1,1,1,Southern Janatabad,2300000000.0,76666.67,3
94,2,1,1,1,Taslihat,2650000000.0,88333.33,3
106,2,1,1,1,Pakdasht,900000000.0,30000.0,3
72,2,1,1,1,Punak,2300000000.0,76666.67,3
208,2,1,1,0,Persian Gulf Martyrs Lake,11500000000.0,383333.33,2
126,3,1,1,1,Zafar,7676000000.0,255866.67,3
105,2,1,1,0,Rudhen,1100000000.0,36666.67,2
216,4,1,1,0,Andisheh,5700000000.0,190000.0,2
80,2,1,1,1,Si Metri Ji,1410000000.0,47000.0,3
300,4,1,1,1,Tajrish,9000000000.0,300000.0,3
73,2,1,1,1,Persian Gulf Martyrs Lake,2200000000.0,73333.33,3
80,2,1,1,0,Islamshahr,1100000000.0,36666.67,2
105,2,1,1,1,Feiz Garden,4550000000.0,151666.67,3
85,2,1,1,1,Zafar,5000000000.0,166666.67,3
90,2,1,1,1,Ekhtiarieh,6000000000.0,200000.0,3
113,2,1,1,0,Islamshahr,1520000000.0,50666.67,2
88,2,1,1,1,Central Janatabad,4000000000.0,133333.33,3
95,2,1,1,1,Central Janatabad,4000000000.0,133333.33,3
87,2,1,1,1,Pardis,658000000.0,21933.33,3
122,4,1,0,1,Keshavarz Boulevard,2420000000.0,80666.67,2
86,2,1,1,1,Pasdaran,5400000000.0,180000.0,3
100,2,1,1,1,Persian Gulf Martyrs Lake,435000000.0,14500.0,3
78,2,1,1,0,Islamshahr,1000000000.0,33333.33,2
145,3,1,1,1,Elahieh,10150000000.0,338333.33,3
110,2,1,1,1,Yousef Abad,6000000000.0,200000.0,3
110,2,1,1,1,Feiz Garden,4550000000.0,151666.67,3
90,2,1,1,1,Southern Janatabad,3750000000.0,125000.0,3
85,2,1,0,1,Pardis,730000000.0,24333.33,2
83,2,1,1,1,Pasdaran,4700000000.0,156666.67,3
175,3,1,1,1,Elahieh,17500000000.0,583333.33,3
74,2,1,1,1,Shahran,2390000000.0,79666.67,3
78,2,1,1,1,Ekhtiarieh,4700000000.0,156666.67,3
103,2,1,1,1,Islamshahr,1442000000.0,48066.67,3
124,3,1,1,1,Shahr-e-Ziba,3900000000.0,130000.0,3
110,2,1,1,1,Gholhak,7000000000.0,233333.33,3
180,3,1,1,1,Pasdaran,13000000000.0,433333.33,3
95,2,1,1,1,Republic,1450000000.0,48333.33,3
104,2,1,1,0,Tehran Now,2200000000.0,73333.33,2
69,2,1,1,1,Shahran,2600000000.0,86666.67,3
700,3,1,1,0,Damavand,7000000000.0,233333.33,2
95,2,1,0,1,Niavaran,9000000000.0,300000.0,2
106,2,1,1,1,Zargandeh,5600000000.0,186666.67,3
100,2,1,1,1,Narmak,3200000000.0,106666.67,3
80,2,1,1,1,Koohsar,2400000000.0,80000.0,3
78,2,1,1,1,Ghiyamdasht,640000000.0,21333.33,3
90,2,1,1,1,Damavand,1350000000.0,45000.0,3
75,2,1,1,1,Southern Janatabad,2700000000.0,90000.0,3
106,2,1,1,1,Gholhak,6400000000.0,213333.33,3
75,2,1,1,0,Southern Janatabad,2100000000.0,70000.0,2
163,2,1,1,1,Farmanieh,9780000000.0,326000.0,3
138,3,1,1,1,Kahrizak,1242000000.0,41400.0,3
119,2,1,1,1,Shahran,4000000000.0,133333.33,3
65,2,1,1,1,Abazar,2500000000.0,83333.33,3
119,3,1,1,1,Shahran,5500000000.0,183333.33,3
180,4,1,1,1,Northern Chitgar,2720000000.0,90666.67,3
82,2,1,1,1,Shahran,2800000000.0,93333.33,3
120,3,1,1,1,Northern Chitgar,1750000000.0,58333.33,3
75,2,1,0,1,Saadat Abad,3850000000.0,128333.33,2
50,2,1,1,1,Persian Gulf Martyrs Lake,330000000.0,11000.0,3
111,2,1,1,1,East Ferdows Boulevard,3990000000.0,133000.0,3
105,3,1,1,1,North Program Organization,5985000000.0,199500.0,3
350,4,1,1,1,Gheitarieh,35000000000.0,1166666.67,3
100,2,1,1,1,Mirza Shirazi,4100000000.0,136666.67,3
150,3,1,1,1,Northern Chitgar,2240000000.0,74666.67,3
140,3,1,1,1,Northren Jamalzadeh,6700000000.0,223333.33,3
65,4,1,1,0,Yousef Abad,8500000000.0,283333.33,2
84,2,1,1,1,Northren Jamalzadeh,2600000000.0,86666.67,3
114,2,1,1,1,Mehran,6840000000.0,228000.0,3
114,2,1,1,1,Northren Jamalzadeh,5500000000.0,183333.33,3
87,2,1,1,1,Koohsar,2350000000.0,78333.33,3
96,2,1,1,1,Shahr-e-Ziba,5280000000.0,176000.0,3
90,2,1,1,1,Shahran,3400000000.0,113333.33,3
135,3,1,1,1,Northren Jamalzadeh,6000000000.0,200000.0,3
114,2,1,1,1,Gholhak,7550000000.0,251666.67,3
90,2,1,1,1,Northren Jamalzadeh,3450000000.0,115000.0,3
90,2,1,1,1,Shahr-e-Ziba,2900000000.0,96666.67,3
90,2,1,1,1,Shahr-e-Ziba,2900000000.0,96666.67,3
100,2,1,1,1,Narmak,3800000000.0,126666.67,3
82,2,1,1,1,Si Metri Ji,1600000000.0,53333.33,3
58,2,1,1,0,Andisheh,754000000.0,25133.33,2
70,2,1,1,1,Karimkhan,3200000000.0,106666.67,3
75,2,1,1,1,Parand,250000000.0,8333.33,3
114,2,1,1,1,Mehran,6840000000.0,228000.0,3
60,2,1,1,0,Central Janatabad,2100000000.0,70000.0,2
75,2,1,1,1,Parand,390000000.0,13000.0,3
78,2,1,0,1,Parand,400000000.0,13333.33,2
95,2,1,1,1,Marzdaran,4085000000.0,136166.67,3
100,2,1,1,1,Ostad Moein,3150000000.0,105000.0,3
114,2,1,1,1,Seyed Khandan,6840000000.0,228000.0,3
75,2,1,0,1,Feiz Garden,2700000000.0,90000.0,2
105,2,1,1,1,Afsarieh,2400000000.0,80000.0,3
141,3,1,1,1,Shahrake Quds,2115000000.0,70500.0,3
102,2,1,1,1,Safadasht,938400000.0,31280.0,3
110,2,1,1,1,Niavaran,10640000000.0,354666.67,3
105,2,1,1,1,Jeyhoon,2500000000.0,83333.33,3
135,2,1,1,0,Rudhen,3500000000.0,116666.67,2
110,2,1,1,1,West Ferdows Boulevard,5050000000.0,168333.33,3
63,2,1,1,1,Northren Jamalzadeh,2600000000.0,86666.67,3
89,2,1,1,0,Amirabad,3500000000.0,116666.67,2
65,2,1,1,0,Afsarieh,1330000000.0,44333.33,2
125,2,1,1,1,Central Janatabad,6250000000.0,208333.33,3
125,2,1,1,1,Central Janatabad,6250000000.0,208333.33,3
136,3,1,1,1,Pasdaran,7300000000.0,243333.33,3
150,3,1,1,1,Heravi,7600000000.0,253333.33,3
130,3,1,1,1,Seyed Khandan,8450000000.0,281666.67,3
85,2,1,1,1,Northren Jamalzadeh,3600000000.0,120000.0,3
100,2,1,1,1,Tajrish,5700000000.0,190000.0,3
83,2,1,1,1,Ozgol,55000000.0,1833.33,3
110,3,1,1,1,Persian Gulf Martyrs Lake,3150000000.0,105000.0,3
71,2,1,1,1,North Program Organization,2160000000.0,72000.0,3
105,2,1,1,1,Persian Gulf Martyrs Lake,3250000000.0,108333.33,3
113,2,1,1,1,Karimkhan,3170000000.0,105666.67,3
95,2,1,1,1,Qarchak,1450000000.0,48333.33,3
105,2,1,1,0,Andisheh,1100000000.0,36666.67,2
74,2,1,1,1,Pirouzi,2200000000.0,73333.33,3
132,3,1,0,1,Southern Suhrawardi,6700000000.0,223333.33,2
104,2,1,1,1,Mehran,4200000000.0,140000.0,3
108,2,1,1,0,Parand,1150000000.0,38333.33,2
68,2,1,1,1,Ostad Moein,1970000000.0,65666.67,3
130,2,1,1,1,Khademabad Garden,1755000000.0,58500.0,3
2550000000,2,1,1,1,Central Janatabad,2550000000.0,85000.0,3
140,3,1,1,1,Mirdamad,8000000000.0,266666.67,3
90,2,1,1,1,Tenant,3150000000.0,105000.0,3
55,2,1,1,1,Andisheh,450000000.0,15000.0,3
200,3,1,1,1,Shahrake Gharb,14000000000.0,466666.67,3
98,2,1,1,1,Si Metri Ji,1950000000.0,65000.0,3
71,2,1,1,0,Salsabil,1185000000.0,39500.0,2
160,3,1,1,1,Pakdasht,980000000.0,32666.67,3
63,2,1,0,1,Tenant,1890000000.0,63000.0,2
96,2,1,1,1,Tenant,2400000000.0,80000.0,3
90,2,1,1,1,Tenant,2300000000.0,76666.67,3
120,3,1,1,1,Tenant,3240000000.0,108000.0,3
100,2,1,1,1,Tenant,2600000000.0,86666.67,3
80,2,1,1,1,Ostad Moein,2440000000.0,81333.33,3
79,2,1,1,1,Tenant,2930000000.0,97666.67,3
150,3,1,1,1,Dezashib,12000000000.0,400000.0,3
100,2,1,1,1,Tajrish,5700000000.0,190000.0,3
96,2,1,1,1,Gisha,5500000000.0,183333.33,3
112,2,1,1,1,Persian Gulf Martyrs Lake,3300000000.0,110000.0,3
65,2,1,1,0,Andisheh,600000000.0,20000.0,2
100,2,1,1,1,Persian Gulf Martyrs Lake,1060000000.0,35333.33,3
105,2,1,1,1,Yousef Abad,5600000000.0,186666.67,3
125,3,1,0,0,Mirdamad,6500000000.0,216666.67,1
67,2,1,1,1,Hakimiyeh,2170000000.0,72333.33,3
83,2,1,1,1,Farmanieh,6200000000.0,206666.67,3
150,3,1,1,1,Pardis,3900000000.0,130000.0,3
100,2,1,1,1,Ostad Moein,3150000000.0,105000.0,3
111,3,1,1,1,Persian Gulf Martyrs Lake,3150000000.0,105000.0,3
92,2,1,1,1,Sabalan,2300000000.0,76666.67,3
330,3,1,1,1,Farmanieh,46200000000.0,1540000.0,3
80,2,1,1,1,Gheitarieh,6000000000.0,200000.0,3
81,2,1,1,0,Valiasr,1800000000.0,60000.0,2
117,3,1,1,1,Ostad Moein,3680000000.0,122666.67,3
82,2,1,1,1,Parand,360000000.0,12000.0,3
98,2,1,1,1,Si Metri Ji,1950000000.0,65000.0,3
95,2,1,1,1,Shahran,3250000000.0,108333.33,3
133,3,1,1,1,Ekhtiarieh,8400000000.0,280000.0,3
185,3,1,1,1,East Ferdows Boulevard,9500000000.0,316666.67,3
75,2,1,0,1,Fallah,1200000000.0,40000.0,2
55,3,1,1,1,Hashemi,1650000000.0,55000.0,3
130,3,1,1,1,Persian Gulf Martyrs Lake,4150000000.0,138333.33,3
70,2,1,0,1,Ray,1820000000.0,60666.67,2
113,2,1,1,1,Persian Gulf Martyrs Lake,3170000000.0,105666.67,3
80,2,1,1,1,Abazar,3000000000.0,100000.0,3
93,2,1,1,0,Shahrake Quds,650000000.0,21666.67,2
56,2,1,1,1,East Pars,1550000000.0,51666.67,3
65,2,1,1,1,Central Janatabad,2620000000.0,87333.33,3
104,2,1,1,1,Si Metri Ji,1830000000.0,61000.0,3
84,2,1,1,1,Central Janatabad,3850000000.0,128333.33,3
72,2,1,1,0,West Ferdows Boulevard,2000000000.0,66666.67,2
80,2,1,1,1,Shahrake Qods,880000000.0,29333.33,3
68,2,1,1,1,Ostad Moein,1970000000.0,65666.67,3
105,2,1,1,1,Persian Gulf Martyrs Lake,2700000000.0,90000.0,3
124,3,1,1,1,Shahr-e-Ziba,3980000000.0,132666.67,3
220,3,1,1,1,Niavaran,20900000000.0,696666.67,3
83,2,1,1,1,West Ferdows Boulevard,2640000000.0,88000.0,3
68,2,1,1,1,Ostad Moein,1970000000.0,65666.67,3
115,2,1,1,1,West Ferdows Boulevard,4900000000.0,163333.33,3
80,2,1,1,1,Ostad Moein,2250000000.0,75000.0,3
68,2,1,1,1,West Ferdows Boulevard,2930000000.0,97666.67,3
60,2,1,1,1,West Ferdows Boulevard,2550000000.0,85000.0,3
62,2,1,1,0,Punak,2250000000.0,75000.0,2
87,2,1,0,1,Parastar,2500000000.0,83333.33,2
101,2,1,1,1,Persian Gulf Martyrs Lake,5252000000.0,175066.67,3
62,2,1,1,0,Shahran,2100000000.0,70000.0,2
113,2,1,1,1,Pasdaran,8475000000.0,282500.0,3
78,2,1,1,1,Keshavarz Boulevard,3500000000.0,116666.67,3
90,2,1,1,0,Yousef Abad,6300000000.0,210000.0,2
72,2,1,1,1,Saadat Abad,4000000000.0,133333.33,3
105,2,1,1,1,North Program Organization,4900000000.0,163333.33,3
155,3,1,1,1,North Program Organization,5100000000.0,170000.0,3
112,3,1,1,1,Abazar,4300000000.0,143333.33,3
140,3,1,1,1,Persian Gulf Martyrs Lake,3800000000.0,126666.67,3
155,3,1,1,1,North Program Organization,5300000000.0,176666.67,3
170,3,1,1,1,North Program Organization,8000000000.0,266666.67,3
75,2,1,1,1,Saadat Abad,315000000.0,10500.0,3
96,3,1,0,1,Shahryar,1145000000.0,38166.67,2
103,2,1,1,1,Feiz Garden,4000000000.0,133333.33,3
150,3,1,1,1,Pasdaran,9750000000.0,325000.0,3
90,2,1,1,1,Marzdaran,6230000000.0,207666.67,3
175,3,1,1,1,Waterfall,8600000000.0,286666.67,3
90,2,1,1,1,Marzdaran,6500000000.0,216666.67,3
100,2,1,1,1,Mahallati,5300000000.0,176666.67,3
185,3,1,1,1,Ekhtiarieh,16200000000.0,540000.0,3
85,2,1,1,1,Salsabil,2000000000.0,66666.67,3
110,3,1,1,1,Abazar,4250000000.0,141666.67,3
67,2,1,1,1,Central Janatabad,3150000000.0,105000.0,3
190,3,1,1,1,East Ferdows Boulevard,9500000000.0,316666.67,3
95,2,1,1,1,Yousef Abad,6300000000.0,210000.0,3
87,2,1,1,1,Jeyhoon,1860000000.0,62000.0,3
102,2,1,1,1,Saadat Abad,5000000000.0,166666.67,3
140,3,1,1,1,East Ferdows Boulevard,7300000000.0,243333.33,3
120,2,1,1,1,Saadat Abad,6000000000.0,200000.0,3
212,4,1,1,0,Farmanieh,36000000000.0,1200000.0,2
62,2,1,1,0,Punak,2100000000.0,70000.0,2
133,3,1,1,1,Persian Gulf Martyrs Lake,7500000000.0,250000.0,3
97,2,1,1,1,Shahrake Gharb,5600000000.0,186666.67,3
165,3,1,1,1,Niavaran,17655000000.0,588500.0,3
60,2,1,1,0,Karoon,1450000000.0,48333.33,2
135,2,1,1,1,Mirdamad,9970000000.0,332333.33,3
95,2,1,1,1,Shahran,3150000000.0,105000.0,3
92,2,1,1,1,Parand,590000000.0,19666.67,3
83,2,1,1,1,Mirdamad,4900000000.0,163333.33,3
72,2,1,1,0,Southern Janatabad,2090000000.0,69666.67,2
122,3,1,1,1,Yousef Abad,6000000000.0,200000.0,3
118,2,1,1,1,Shahrake Gharb,10300000000.0,343333.33,3
120,2,1,1,1,Tehransar,3480000000.0,116000.0,3
115,3,1,1,0,Gheitarieh,6400000000.0,213333.33,2
102,2,1,1,1,Shahryar,1225000000.0,40833.33,3
65,2,1,1,1,Shahran,2400000000.0,80000.0,3
70,2,1,1,0,Punak,2170000000.0,72333.33,2
66,2,1,1,1,Central Janatabad,2620000000.0,87333.33,3
180,3,1,1,1,Niavaran,16000000000.0,533333.33,3
145,3,1,1,1,Shahrake Qods,1740000000.0,58000.0,3
83,2,1,1,1,Shahran,3200000000.0,106666.67,3
136,3,1,1,1,Sadeghieh,5150000000.0,171666.67,3
89,2,1,1,1,Shahr-e-Ziba,3150000000.0,105000.0,3
101,2,1,1,1,Mirdamad,7300000000.0,243333.33,3
85,2,1,1,1,Shahr-e-Ziba,2975000000.0,99166.67,3
145,3,1,1,1,Shahrake Qods,1740000000.0,58000.0,3
98,2,1,1,1,Pardis,550000000.0,18333.33,3
90,2,1,1,1,Central Janatabad,3600000000.0,120000.0,3
135,3,1,1,1,Gheitarieh,5700000000.0,190000.0,3
105,2,1,1,1,Mirdamad,7770000000.0,259000.0,3
90,2,1,1,0,Shahrake Azadi,1000000000.0,33333.33,2
71,2,1,1,0,West Ferdows Boulevard,2800000000.0,93333.33,2
75,2,1,1,1,Central Janatabad,3300000000.0,110000.0,3
75,2,1,1,1,Parand,385000000.0,12833.33,3
79,2,1,1,1,Pardis,550000000.0,18333.33,3
345,4,1,1,1,Jordan,17000000000.0,566666.67,3
90,2,1,1,1,Shahr-e-Ziba,3250000000.0,108333.33,3
110,2,1,1,1,Niavaran,12100000000.0,403333.33,3
82,2,1,1,1,Jeyhoon,1890000000.0,63000.0,3
117,2,1,1,1,Shahrake Gharb,7200000000.0,240000.0,3
96,2,1,1,1,Shahr-e-Ziba,3000000000.0,100000.0,3
